discente,media_final,numero_total_faltas,descricao
168406b537e265e20bb2019abd2a3fe3,4.6,0.0,NÃO PRESENTE
d9cd7bd5995fa504cfa14d63d0bd4e72,0.9,15.0,NÃO PRESENTE
cc69cda8829d92715cbc2148e99ee44e,0.7,20.0,NÃO PRESENTE
60ec4e83f10342986d49574a0a88f7b7,6.3,0.0,NÃO PRESENTE
0376f7de3dc77e615a2faaad02b13431,1.8,15.0,NÃO PRESENTE
8967e6e64372734a86eab4900c474611,0.0,22.0,NÃO PRESENTE
99f109607f83405e22ef242f7bc559ab,0.0,20.0,NÃO PRESENTE
86f9f0a3bb404c7499ea9e58128bf75b,0.0,20.0,NÃO PRESENTE
be39383f7a9bbf327d75c08626395077,3.3,0.0,NÃO PRESENTE
2c065466bfd055d0a619b3be4d14abf6,0.3,20.0,NÃO PRESENTE
fed232855bd36da8686d2771a6b73ab7,0.3,20.0,NÃO PRESENTE
d89b979033c96fcf46113dc37f30c947,1.6,15.0,NÃO PRESENTE
bf1b0128073eeb0a9e64bacf7f5c5c81,2.2,0.0,NÃO PRESENTE
a0ffdd34085e30197bff88dc1673686f,0.0,20.0,NÃO PRESENTE
263aeb91eafa4738f4cccaf8e17b6e3b,4.2,0.0,NÃO PRESENTE
f4efc52dd2ecd0dab5a9eed2a8fb7d69,3.6,0.0,NÃO PRESENTE
7fe53e2e1c8640b803d65da896ac6a9e,0.0,20.0,NÃO PRESENTE
3a469e8909cba11153f7a8608a9af8a9,5.4,0.0,NÃO PRESENTE
2b51e9de7290cc4c5facd00f9da4b8d4,5.6,0.0,NÃO PRESENTE
22ffd7536b322bf52f822590473c163b,4.5,0.0,NÃO PRESENTE
4548f7206133a972e0171f7c14430eb5,7.5,0.0,REPROVADO
039ec86c2c91c0e5111977a9de59f99e,6.3,0.0,NÃO PRESENTE
eb07195242343b04d76b86203446ad9c,6.6,0.0,REPROVADO
79ef604e3c32934ecd0298187121468c,3.8,0.0,NÃO PRESENTE
6d379745f091f374a44218d76a8ca4df,6.4,0.0,NÃO PRESENTE
629dbe36017f9ffb471191dd5fe45078,7.6,0.0,NÃO PRESENTE
dccc419b28647ae736a663837880b5d5,9.5,0.0,APROVADO
9bfd982e842858e89f750f9779b7e246,0.0,20.0,NÃO PRESENTE
fbb77b3b2f5cb3d45fabab73ee6a736e,0.0,20.0,NÃO PRESENTE
fd7a6552fd87f4e9efba04510b4e4341,5.5,0.0,NÃO PRESENTE
b71c84a701671fd652877a529ab8cb5d,7.2,0.0,REPROVADO
6a6f67686b448b3d6e8fb2304b752433,6.6,0.0,NÃO PRESENTE
2d044be0d0d0d1c18832b85a31c03478,0.0,20.0,NÃO PRESENTE
3fe6ed9e41e45d19f047ad969f170a3e,0.0,20.0,NÃO PRESENTE
a8d9bf4a33e4b5c431463ef7539c73ff,0.0,20.0,NÃO PRESENTE
27328215eca498a8ce55ecbba9a60986,0.8,20.0,NÃO PRESENTE
8ca732992454d8d43e6482c81b347a7a,3.2,0.0,NÃO PRESENTE
1502cbba6cabf5dd013a0642be7e3077,0.0,20.0,NÃO PRESENTE
bf50176824e3925d94a0d65be5b466e0,1.3,20.0,NÃO PRESENTE
2ade2e90ba5d5b8b758ffd6d8d2f832d,5.8,0.0,NÃO PRESENTE
8a923eec98cfedcadac83485be77b5be,1.9,0.0,NÃO PRESENTE
1e6246ee6397d45e3b45ba4b7612f39a,3.7,0.0,NÃO PRESENTE
6123ee88c9ccdc1b30e7c99a8afef8bb,0.0,20.0,NÃO PRESENTE
b64ea6fce3c926b80ce46585a041cf9e,3.1,0.0,NÃO PRESENTE
46823b0e858f421569c33b46d2b0f4d8,0.0,20.0,NÃO PRESENTE
9cddeb75adfc658d524d34a0b8393f9a,1.8,20.0,NÃO PRESENTE
71d623fd089e16af1c634009ffc79d38,0.0,20.0,NÃO PRESENTE
e0bcf7b0ca632155dd16a543a8d81d84,6.4,0.0,NÃO PRESENTE
6f7f3260c1a0f508e561ff512f97dc2d,1.0,20.0,NÃO PRESENTE
2b2b6af05e2142af937088c844ff9cec,0.0,0.0,NÃO PRESENTE
849626296448c0d694883d022dd31428,0.3,20.0,NÃO PRESENTE
3381067b2740da473e7f8f38bed9c9a1,0.0,20.0,NÃO PRESENTE
c76548551369502e69f5e7274d9f7bd9,0.0,20.0,NÃO PRESENTE
3aa58f0cdcd634e1750bc4d4aedf12cc,0.0,20.0,NÃO PRESENTE
94f261e9b1647797f2fed7a4e472253a,0.0,20.0,NÃO PRESENTE
8adc5dee055b4eaa04cbd24141c23a3c,1.1,15.0,NÃO PRESENTE
3ec16e6fcd58eb0e6014235fb7db40c1,0.6,20.0,NÃO PRESENTE
d83010a7a9ec87c42b4c0d7829056906,0.0,20.0,NÃO PRESENTE
8d7fc790909a236550da301f6285a30b,6.1,0.0,NÃO PRESENTE
154e14d9ac2553229f111c31c09825ca,0.9,20.0,NÃO PRESENTE
5c99f124073380ecb4c0b70be944cd98,0.8,15.0,NÃO PRESENTE
be611485afb2c949e6f8375446c32794,1.0,20.0,NÃO PRESENTE
695cb989c288363614d75356de8298a9,1.6,0.0,NÃO PRESENTE
fb57e889aaf806b021a4f61805ed377c,2.3,15.0,NÃO PRESENTE
0a35096c238773f2bab22bf5c2c1401b,0.0,20.0,NÃO PRESENTE
39a1ffe9ecda521d7dc15bfbc2b0fafc,1.8,15.0,NÃO PRESENTE
5db059acfcb9cbeb9863e3f1f7e4b5c7,2.0,15.0,NÃO PRESENTE
7b772c054ca4e2dacdf13414d59d9cad,1.6,0.0,NÃO PRESENTE
3bd549481e83f937c23864382fa7c68e,7.0,0.0,APROVADO POR NOTA
b54f65eaf2decb6f109521e5c47dbd39,5.7,0.0,NÃO PRESENTE
a98038e5d51e1fec0d3ef34bd69fb200,7.9,0.0,NÃO PRESENTE
f1b03afbbf22b23fc18e78596665cab2,7.3,0.0,REPROVADO
ea878fcc385b2df25bc6dba4b32ed72f,5.2,0.0,NÃO PRESENTE
99bd045d5ada3bba541b0d7779c63062,5.0,0.0,NÃO PRESENTE
b38b76b776f721732051ff63b652d4ce,6.0,0.0,APROVADO
1a008865ec8822d7c862f2bcccb52ff7,0.0,20.0,NÃO PRESENTE
f729476783a12ee362e59d2f3d45f052,5.5,0.0,NÃO PRESENTE
f8aed036971f7ee3338c9f48b8f2ac2c,4.1,0.0,NÃO PRESENTE
df0e18e603b4987f4bc7a73603239c98,5.5,0.0,NÃO PRESENTE
9559265dfed13b84ce843e2b8eb7327b,6.4,0.0,NÃO PRESENTE
fa4f2fb128e8fe48832f9c2ad72b6438,0.3,20.0,NÃO PRESENTE
cac16af752f096d7dbbb558d322e4f4d,5.0,0.0,NÃO PRESENTE
d8d36e5245c771679ea30d6ed2657ee0,0.0,20.0,NÃO PRESENTE
5ffba6db6c03c6677e365f9d43dd2376,1.6,0.0,NÃO PRESENTE
8e01d2af17880b315df4e2fdf7bf60eb,0.0,20.0,NÃO PRESENTE
1b9287e73d4702596af92c839059cba4,0.0,20.0,NÃO PRESENTE
1300455c97a23d6d8a78c915997d9e9d,0.0,20.0,NÃO PRESENTE
8ab5fd9ee27c0125c594dab86e241619,0.1,20.0,NÃO PRESENTE
5425a7e01b73b0000dceb5a9f6dca32e,0.0,20.0,NÃO PRESENTE
a2ec1385a233a5bf844b88388317d461,0.0,20.0,NÃO PRESENTE
70b7c5f836e37f82db63422212c37ba0,4.4,0.0,NÃO PRESENTE
51bb53dc8ccbe469c887f68d1ef0ab72,0.5,15.0,NÃO PRESENTE
fed8da2d9ec9bf4d505a3a391cd015cf,0.1,20.0,NÃO PRESENTE
51b9b10f225708300f9ffd4f47e8d99f,0.4,15.0,NÃO PRESENTE
4f5ff17483cf7d9db3f6de59084f54f9,0.0,20.0,NÃO PRESENTE
bfede01b45ea0805b725efc30c4ddba6,1.9,0.0,NÃO PRESENTE
c56b12bde6b544cfa6968b4c9931541f,3.1,0.0,NÃO PRESENTE
eb02c0ee242a8ba8d7f9ea9e44b01769,1.0,15.0,NÃO PRESENTE
1ef76810152b4b8e5a396882fb3c0512,0.0,20.0,NÃO PRESENTE
f6b245ac749609922c4f65cb0b7383b3,0.8,15.0,NÃO PRESENTE
8b900b18e42997c8c06dadd7a9b68fea,0.0,20.0,NÃO PRESENTE
9a15efbddf92273a71901b3ba9df0be4,0.0,20.0,NÃO PRESENTE
dbc5409c3f6a796008a4adeb7079567b,0.0,20.0,NÃO PRESENTE
996a9042537346af0cf29ab40d6d96a4,0.0,20.0,NÃO PRESENTE
2272e5b6ebc03d11f4c0109bbc102158,0.0,20.0,NÃO PRESENTE
d6ae41f154e23c3c0a0e38034deb92e4,3.3,0.0,NÃO PRESENTE
310f1349e1974f8e397453eb10ac7566,0.0,20.0,NÃO PRESENTE
0a9d3deed209bd1537cdf017774360f5,1.6,0.0,NÃO PRESENTE
adbc15954c00346a414f05555d1eabdd,1.9,15.0,NÃO PRESENTE
60b11bb509369c6711e15f0bbd95cbd6,0.0,20.0,NÃO PRESENTE
159e0ca5d45210b109b652e37dbd1484,0.6,20.0,NÃO PRESENTE
00c95b0e427b18e5443272c0c01549c3,0.9,15.0,NÃO PRESENTE
162b03840879464c0c48db52e867b0ce,8.2,0.0,NÃO PRESENTE
a2660ae23405a66d921416c90ce02da5,0.5,20.0,NÃO PRESENTE
ef568c887531cabdea3a89e86e0df938,5.7,0.0,NÃO PRESENTE
2b51132fb72a1c2bd3c3034f03c7547a,0.7,20.0,NÃO PRESENTE
996582bdccc14e508fd5acc8c2a8a40b,0.4,20.0,NÃO PRESENTE
9a612a11f6d84adada856865f554b38c,0.0,20.0,NÃO PRESENTE
8b5c33d17cecb49ec92c3d8106eef35c,0.0,20.0,NÃO PRESENTE
e7e7b57ea9ab38e7faf0692f3f83c763,5.9,0.0,NÃO PRESENTE
f79566a9509d0f45e0dd0b6d31b3e407,7.7,0.0,NÃO PRESENTE
0c65c6d2f0e9eeca77433c57558e20b1,6.8,0.0,NÃO PRESENTE
12329d78871c86e6a27ccc3822b5cd58,7.2,0.0,APROVADO POR NOTA
d17c63b3a90a9896ace1d48c7d62a3da,5.2,0.0,NÃO PRESENTE
a0e3a396a3894bb058c4d6b86f6309f6,5.6,0.0,NÃO PRESENTE
87f6d9fe0adb384454cbc8b528080c67,5.0,0.0,NÃO PRESENTE
1de6470dc709a7a95ec206f1c715aaff,5.6,0.0,NÃO PRESENTE
6573e1fc734acd66453bba0784088a4d,5.4,0.0,NÃO PRESENTE
63c33a0a09fbeacbc5b36f71a78f1607,7.2,0.0,APROVADO POR NOTA
6baea6ba872012f7bd96dbd5c6099b2b,6.2,0.0,APROVADO POR NOTA
501f8eb5893c11b7a9ee709a83f1b7c6,0.0,20.0,NÃO PRESENTE
d69c0c282caea1eec4e7c79f0bcdc697,5.5,0.0,APROVADO POR NOTA
41b9f782e71c2f5144a0fc1376d709b8,5.3,0.0,NÃO PRESENTE
7129beb99ff37df250fe1c5c14e86b4d,0.0,20.0,NÃO PRESENTE
ba1e8da757c3ea66715a10c50141b69a,6.7,0.0,NÃO PRESENTE
251d2e694ff4bf253bba2ee6446b51c9,5.0,0.0,NÃO PRESENTE
66acefae5893fc2fcd4186c475ad50e7,5.6,0.0,NÃO PRESENTE
fbc5f861aacf07f8af2ce81e127793a4,0.8,0.0,NÃO PRESENTE
b40f439eceaaf82480b55495ebac8e30,0.0,20.0,NÃO PRESENTE
1991476e42d6085cdca876a238f99a32,0.0,20.0,NÃO PRESENTE
da2daea48eb9453585685a4adbd651d4,2.4,0.0,NÃO PRESENTE
50bcb2d98fda6b459a9b4ea341edd46e,7.9,0.0,APROVADO POR NOTA
b62e5989aa51afc09ed0652b62a76ceb,1.5,0.0,NÃO PRESENTE
00b24210514efe9ee169982514b9d1ed,0.0,20.0,NÃO PRESENTE
034a1bd35a241400cec8a2268261f8a0,0.7,20.0,NÃO PRESENTE
52cd3bbe9c5a2fe6cee6928fadc5fc99,0.1,20.0,NÃO PRESENTE
4c7c03581d61fe0a1d60d0789086b2e2,0.0,20.0,NÃO PRESENTE
04512708b7814130133f3e7b4c6d0b97,0.2,20.0,NÃO PRESENTE
f9bddba594d47939018aa11ec1863fa1,0.0,20.0,NÃO PRESENTE
bb65c4b65dd0e26cdd7b455eba13e42d,2.8,0.0,NÃO PRESENTE
5a8900e06f9ee401bfd9a9809f04ea84,0.0,20.0,NÃO PRESENTE
1382881a6909bb8a80e0ab1f0a5acfe6,0.0,20.0,NÃO PRESENTE
3b40b1324c6852d7ad42ab386efd9d19,0.1,20.0,NÃO PRESENTE
781c7c89c63bd22c603f0151ef91fa27,1.9,0.0,NÃO PRESENTE
bc75358270ad3e77bdf599f112919ca7,2.0,15.0,NÃO PRESENTE
cad843ea7820044687e293ee3a224c53,0.8,15.0,NÃO PRESENTE
71f15aab6e1e88509fb304b3aba2483d,0.9,20.0,NÃO PRESENTE
d61fad3b68345b53959534818ea1a9b7,0.7,20.0,NÃO PRESENTE
af841a9c73ed604fcdb7fdfdb94efc65,0.4,20.0,NÃO PRESENTE
95a532ddad1f624fa9890037230c92ae,0.0,20.0,NÃO PRESENTE
431b558012555deadbde5b40c0e291bd,3.2,0.0,NÃO PRESENTE
fa57b26fa87ed08902bd853b670f769f,1.1,20.0,NÃO PRESENTE
f8d4340e4de79b4fb0676889208ed508,0.0,20.0,NÃO PRESENTE
674862b52bd764aa0fabcf91207f17ca,0.5,15.0,NÃO PRESENTE
d6375635edc27bba1edb461b1529a608,0.0,20.0,NÃO PRESENTE
294351ef330b1fde210106b271ed022e,0.0,20.0,NÃO PRESENTE
ffaaa8f26bd3ea773a52e443de8b3ba7,1.3,15.0,NÃO PRESENTE
cc866bf2f41cb6cfcdffc221161cc866,0.0,20.0,NÃO PRESENTE
90f92f94e9115db219dab765d171a31a,0.0,20.0,NÃO PRESENTE
5c6fb5c46e086e24504ca8fc90f2e2f7,0.0,20.0,NÃO PRESENTE
fc92eefe819de039413b2b07d8596f9c,0.0,20.0,NÃO PRESENTE
c26cd903510cc6a8dc66d37ce64380c3,0.7,20.0,NÃO PRESENTE
f66bb436be8f10faf1741ce41460d613,0.1,20.0,NÃO PRESENTE
a49522263f94088d7a195a8f4c664c11,3.6,0.0,NÃO PRESENTE
4ec5071c61b42f47cd74b57cc019382e,5.0,0.0,NÃO PRESENTE
676f517715cad7b5aecc3f8b6dd3d891,3.5,0.0,NÃO PRESENTE
928550432c6cb9cc185e0b6242340f0d,2.1,0.0,NÃO PRESENTE
3f2ba6418c387de5e156271857752cda,5.3,0.0,NÃO PRESENTE
4962033efcaba3c8afe0c146aff0a1e1,7.6,0.0,NÃO PRESENTE
9255887b260138b79db663f7d1fa1d1b,5.0,2.0,APROVADO POR NOTA
ef7aab7521a3f9abfcd2026a65f99a84,7.7,0.0,APROVADO
5242d01c0696549e80cd20af41ca5a2a,5.7,0.0,APROVADO POR NOTA
14cb62879b2199f384df2a5a40fe2ea1,1.0,8.0,NÃO PRESENTE
8044b4b8f1c4b5bf292b671594b54778,5.3,2.0,APROVADO POR NOTA
bd823754a0f76477d9fec456911c5925,6.0,0.0,REPROVADO
74e65a988b0694db78417be91f9e7780,6.0,6.0,APROVADO POR NOTA
fb2bb596dec29994e1118b4ca97c8d97,6.0,0.0,APROVADO POR NOTA
5ed637617e7651a453bea5aa375ca551,10.0,0.0,APROVADO
f4d22eca27f92ce6eff8afae6ce24e6a,6.0,4.0,REPROVADO
398030aa4694cc1a0281de6978ab200f,8.0,2.0,APROVADO
6395510f9f8d011cd32cc91edb9bc537,0.0,72.0,NÃO PRESENTE
f555f2f36c734ce464abe7c724ea367d,0.0,6.0,NÃO PRESENTE
c58363ef7573e16bca843681d875fcff,9.0,6.0,APROVADO
ee842cf059f5abeb47ca0c8a3fd6372a,3.0,2.0,APROVADO
dde84c7dc61a71f5dc6e55aade7e1ba7,0.3,12.0,NÃO PRESENTE
df4966f03140cf8f13436d11c9f3068e,8.3,0.0,APROVADO POR NOTA
3a47f6788d5f56a0a3dc9c6e50f8c89b,0.3,6.0,NÃO PRESENTE
6f9c6dc35bb0a4fd5d8e5cb1300e20f6,0.0,8.0,NÃO PRESENTE
b82fa53a275ceeafd86038ad56588731,0.0,20.0,NÃO PRESENTE
7c8756bfafd6623effbeefe83ac2ea15,0.7,12.0,NÃO PRESENTE
f20d31f5ab58a07c052e8144580d0681,0.0,6.0,NÃO PRESENTE
3852b1579823aaa5827db4505f1a716d,8.7,0.0,APROVADO POR NOTA
05d70eeca172396d4c84358a81731973,0.7,20.0,NÃO PRESENTE
9db65a958a63193f62cd803934b68607,2.0,24.0,NÃO PRESENTE
0aa36a4a5e6d5244792a017531f692d4,10.0,8.0,APROVADO
0de9cdef3cf313b0bdb9821d8b6e3b03,8.3,2.0,APROVADO
96c83b445720e6dbe0e45af8af8dcce3,0.0,30.0,NÃO PRESENTE
3ec6c2192f5963b2e3b507bb2cd68a8a,0.0,72.0,NÃO PRESENTE
52f993bc215a87426f88e72114a2b749,0.0,34.0,NÃO PRESENTE
17fa43824de975e491452914e7955e65,0.0,72.0,NÃO PRESENTE
876fc7f77e8800b032815c330f834e17,0.0,44.0,NÃO PRESENTE
6b3810b2b9f6da7c3a0533882108f516,0.0,62.0,NÃO PRESENTE
621ba559bad5f500e05f4a6ca707566f,2.7,0.0,NÃO PRESENTE
9eeb9b9362fb6154517eb43304558a6b,2.0,12.0,NÃO PRESENTE
230018b69e4fa678c800ce17fa2ba5fa,0.0,10.0,NÃO PRESENTE
e88853eadcfd48a253108ec4d187c7de,0.0,72.0,NÃO PRESENTE
5ce25e69bb561b3f0220d8295888cfda,0.0,72.0,NÃO PRESENTE
4034d82488bcf916ad510133580d73ff,0.0,62.0,NÃO PRESENTE
cc6aa9fb7131fb5fd7f4136a0fd0b877,1.7,0.0,NÃO PRESENTE
d9b7cd0b533fa0a7c3ea603a604f0942,0.0,40.0,NÃO PRESENTE
f4965550742836da9f67df3f9e613344,0.0,26.0,NÃO PRESENTE
64aac28d041dbd7801354a1213eaaa47,0.0,72.0,NÃO PRESENTE
6efe7b8bab002c90106ecb559a3b4604,6.7,8.0,APROVADO POR NOTA
83e1277d7051cb27a29e706f47434b29,0.0,8.0,NÃO PRESENTE
1f968741eba8fccd30049956f2b8b12b,0.0,8.0,NÃO PRESENTE
c6a0f2ba06a1b53e02465468c10f7300,0.0,50.0,NÃO PRESENTE
f30da01cb568be191426d9cd1e40743d,7.3,2.0,APROVADO
44a857f17d80b92c31db3238ca68546f,0.0,8.0,NÃO PRESENTE
56d1fb4a110986f0319f96f33082bc1b,9.0,6.0,APROVADO
0c810c6b60e99230140a2912d5e9eedb,0.7,14.0,NÃO PRESENTE
528ebd5201a4889366726e4526a84cef,6.0,2.0,APROVADO POR NOTA
a3e4ed3715cf8cc10bf8b30b8f086593,9.0,2.0,APROVADO
710e92eed35318e63382c4c2285995f5,7.7,4.0,APROVADO POR NOTA
a72fe18ade5831f9f33fe523104406cd,8.7,0.0,APROVADO
121d7c82983d9c03fd508981da1a951e,8.3,4.0,NÃO PRESENTE
26f0390863e95e46a88c755ee7c528a6,5.3,2.0,APROVADO
da29430c773a4daeac00894b19acd042,6.0,4.0,APROVADO POR NOTA
b3312612bcfd3eb15a19ec454f7e639d,8.0,2.0,APROVADO
2a5c498bcee82228f655796fc5eeb050,8.7,2.0,APROVADO POR NOTA
8b5fea403525b6f7d179152ef438c5ef,0.0,8.0,NÃO PRESENTE
76ae867e6415a383e34fb128a0796d5d,9.7,2.0,APROVADO
637b691259fc43ced8046129c287325a,7.7,2.0,APROVADO
c3ca0d14d6e4392960d36e901e0f3d89,0.0,24.0,NÃO PRESENTE
fbc407e988e6b58667767cee715d481e,0.3,9.0,NÃO PRESENTE
369998ec75aeb6fc6f4b4f07f38f16c0,0.0,72.0,NÃO PRESENTE
a6c515da58ad81062267ab1d1bfe8a41,0.0,36.0,NÃO PRESENTE
1a5cd0f043906a906106f81a7e723e7c,10.0,0.0,APROVADO
24cd670f269f9f17847edcc2c6546207,0.7,12.0,NÃO PRESENTE
8e3c76b1b24ee2336f76367855e8edee,0.0,6.0,NÃO PRESENTE
f2959414411ad3e100e5b25e6e7200bb,1.3,32.0,NÃO PRESENTE
aa15eb67ba6a5e2004763e75ab3add25,0.0,34.0,NÃO PRESENTE
af1f6665614a6dca80c318e9634256c2,0.0,72.0,NÃO PRESENTE
597348a8f87ee0ccdeec748ff002a471,5.7,2.0,APROVADO POR NOTA
e1bd139d3cbc63c74be71fb459476a43,0.3,12.0,NÃO PRESENTE
fc0b4b41b2548457e73cbd022bc0c203,0.0,34.0,NÃO PRESENTE
d1f4dfa085ecef97d146c5626d4996f6,8.0,4.0,NÃO PRESENTE
690c5ca14c21338d7ee6f3bc982ba362,0.0,60.0,NÃO PRESENTE
87812d9a2a6b8d0fb906f70cbe0895ee,0.0,12.0,NÃO PRESENTE
ad07c20a9ffd233b3f6f388fdcb9efe3,0.0,12.0,NÃO PRESENTE
a0964e39f9f3f1778561518271cd1edf,0.0,70.0,NÃO PRESENTE
81a7c7db4f4da7cb1d738f948a5d5065,0.0,70.0,NÃO PRESENTE
1941dff6923a4f2b87f2b9d59e0b8f20,8.3,6.0,APROVADO POR NOTA
eaab1d5288a2e0bbb74d763d4b545096,0.0,72.0,NÃO PRESENTE
68d05737876f15db3f99a44924d0db8d,0.0,50.0,NÃO PRESENTE
81c3ca63c04ff0dcb35e5237887b612c,7.0,4.0,REPROVADO
fbb7555dfe9c7fdc7dc0564c2cce6797,0.0,50.0,NÃO PRESENTE
7511ed528f9397235a75ff7f8bde87a6,0.0,72.0,NÃO PRESENTE
a3754dd19496d3e5a59673a0b36b59dc,0.0,14.0,NÃO PRESENTE
9ec2fde7ed0e8a7f5118de8680e2a0f6,0.0,6.0,NÃO PRESENTE
eddcb73e718b54ab110d6da606b9dddd,0.0,68.0,NÃO PRESENTE
3faa34c8bb36c3be2d964f4e1b1ac7c9,0.0,38.0,NÃO PRESENTE
f442057029e3d518770c7c46be4eef52,0.0,14.0,NÃO PRESENTE
ef68428dbe323f673865d7d1da7fd4ec,5.0,0.0,NÃO PRESENTE
f97cdc833ece6351e3fb070d2f0abb1f,5.0,4.0,NÃO PRESENTE
347010301412339a90bccd2356e478e7,5.8,16.0,NÃO PRESENTE
bdebb61a1a1008a50b53bb0418c7d843,3.3,6.0,NÃO PRESENTE
193c13352e3641351686a86d8a3eb43d,5.7,16.0,NÃO PRESENTE
8cc7cb224efab06b849302fbff01af4d,5.0,10.0,NÃO PRESENTE
ccfa17ef9b166f92143864a61d75d538,5.7,2.0,REPROVADO
f7af9ec61af58e9ff7830e93f1195c35,5.7,8.0,NÃO PRESENTE
9c2f4a51c69d9751be62992ae6d6fbed,2.7,12.0,NÃO PRESENTE
30ea5840ae0c3fbb02c372c9fc432610,2.1,38.0,NÃO PRESENTE
d1e0a113c39fd53274b80b4302cc8991,1.3,32.0,NÃO PRESENTE
6360ce81e659feee39452aa8cd111beb,5.2,6.0,NÃO PRESENTE
3772d6c7587d416be81f996ecf1df8a3,5.0,4.0,NÃO PRESENTE
615803d60b9b9acff43bcb0806e35fbf,1.9,4.0,NÃO PRESENTE
915e3a46a2b2d28ac3f23d6f799304fe,6.7,2.0,NÃO PRESENTE
a960c40bf7d9d92a5dbbe1f10692f838,1.9,16.0,NÃO PRESENTE
70ff2a8ab524705ddf50f4bdffa48d9a,1.1,34.0,NÃO PRESENTE
36b80ac1a24f724ab47f441d471b2f40,2.0,20.0,NÃO PRESENTE
9a6adc4c978661aa4308d50e6d706d6c,0.0,62.0,NÃO PRESENTE
3f3a74884d54dd9fdb20c8622c983ad0,0.0,56.0,NÃO PRESENTE
0d94b6fcad99a9157517c84edfbcbb8d,4.0,26.0,NÃO PRESENTE
f35cfdc1409ae041956dfbb95c1e2f49,0.0,60.0,NÃO PRESENTE
a4af7466a9d364edb43792919b52a0d1,0.4,56.0,NÃO PRESENTE
a8f8fab86c4e131a2c54c08f609d5e27,0.4,28.0,NÃO PRESENTE
8cbb3485b6f403873e23d7aa1f94574c,4.1,10.0,NÃO PRESENTE
09531cd4d77920962fff56560d2ae1c3,1.8,10.0,NÃO PRESENTE
c7ba9477641c8da5610cab51666b49b5,3.8,6.0,NÃO PRESENTE
bcba2caccba45cdfd3c9dc7e358fa6dd,3.2,22.0,NÃO PRESENTE
38c4f044600a2169fbc79cfd0e789f5d,3.0,6.0,NÃO PRESENTE
8d481b74ab36671d6e062660f8a05ffa,0.0,68.0,NÃO PRESENTE
d70c8d66aafb62772344839c892092d9,1.8,44.0,NÃO PRESENTE
3fc97b700310e49c4ea4dfa33597b2b6,3.6,4.0,NÃO PRESENTE
db1487ab08945b94e789c7741f0f226a,0.9,22.0,NÃO PRESENTE
3a0e2fa5a1af2de46016efce89c5db1b,4.1,38.0,NÃO PRESENTE
e0257d5663e2616d97986703c90f7ea4,3.9,6.0,NÃO PRESENTE
929f40bb8ed94f20e7f9aef42166157e,6.6,2.0,NÃO PRESENTE
b34adcf9a03ec5586d86a22dc8c2f77c,3.8,16.0,NÃO PRESENTE
9017c92029e2fdd9dfcb0c08ba85eb45,8.7,4.0,REPROVADO
d9c09185eb2cbc430aa2892236616324,6.4,6.0,REPROVADO
3bf6de5e06d4abbc74dc7edb4092cc3e,5.1,4.0,NÃO PRESENTE
aa8c02510dc9b5c8aae294489fdac467,3.5,6.0,NÃO PRESENTE
d4f2e5f009ff3a1683a1f518fc8f3cef,1.0,28.0,NÃO PRESENTE
8b920ff6c00fcc3a6bf80b5051cda7e7,6.8,16.0,NÃO PRESENTE
