discente,media_final,numero_total_faltas,descricao
1074e5cbebea2d55b85d6c20a2fe2c29,0.8,0.0,NÃO PRESENTE
9a21dec60cc631a518d0485e9e1dde6d,8.3,0.0,REPROVADO
84c7b0be31342309e1df868852668394,0.0,0.0,NÃO PRESENTE
f03314789e856c0b0bb472330b2e3197,0.0,0.0,NÃO PRESENTE
228ad27171b5570eab5d9f820cd66913,0.0,70.0,NÃO PRESENTE
d99448d4a13aa4628de1176ab7d88fd3,0.0,0.0,NÃO PRESENTE
9350b162f828ced95c6a20648678b201,0.0,70.0,NÃO PRESENTE
bfede01b45ea0805b725efc30c4ddba6,0.8,0.0,NÃO PRESENTE
fa7e86b8e818add61c9365506529897f,0.0,68.0,NÃO PRESENTE
119883026acfde186e104ddf8afb16b3,2.5,0.0,NÃO PRESENTE
436ab6558384e7c672023b0349be13ff,0.0,70.0,NÃO PRESENTE
eabffdd4942155c354d08da938bc0d0c,0.0,70.0,NÃO PRESENTE
ebd716923d48b5369d354180169af4fe,0.0,0.0,NÃO PRESENTE
4559f08aff5b2a098141ebe768ef3942,0.0,70.0,NÃO PRESENTE
d1fac261b43d18803f92686a67ca0af0,0.0,70.0,NÃO PRESENTE
2fc55cac16380cdfc181efa2911209ad,0.0,70.0,NÃO PRESENTE
58c0b60aa36ba6f5a4beaa49295fc05d,0.8,0.0,NÃO PRESENTE
2d3c346b9d5cbf02c100565d36672539,0.0,70.0,NÃO PRESENTE
b433cc70034f32f78ce61e70da270ee0,0.0,0.0,NÃO PRESENTE
c3c0551b98b1d1acf75a0079afb53a2e,0.0,70.0,NÃO PRESENTE
8def77273f209cb291a9b8eb02e70bd3,0.0,70.0,NÃO PRESENTE
0a10dd6661e23595caab2323db67e9c5,9.2,0.0,NÃO PRESENTE
b38b76b776f721732051ff63b652d4ce,1.7,0.0,NÃO PRESENTE
7319e0832541853f3d6dff62ee2a2267,0.0,0.0,NÃO PRESENTE
af06bc7237db788f380924c0bdc5c5ae,0.0,0.0,NÃO PRESENTE
b34adcf9a03ec5586d86a22dc8c2f77c,0.0,0.0,NÃO PRESENTE
96095254ebce527b462c4c664e27dd43,0.8,0.0,NÃO PRESENTE
0ab1e135c2ac2f12cc71d50b5d0865c7,0.8,0.0,NÃO PRESENTE
ce2ac170cdb69807cde050a7a0f6d742,0.0,0.0,NÃO PRESENTE
9897eefc366f1f546e5340390c3df0cd,0.8,0.0,NÃO PRESENTE
b438f8311cec9a59973cc66508af20c1,6.7,0.0,NÃO PRESENTE
3fd7de022111ea381e27123a4a28e185,0.0,0.0,NÃO PRESENTE
f8aed036971f7ee3338c9f48b8f2ac2c,2.5,0.0,NÃO PRESENTE
b666307f775df944c45c7fa49f680017,2.5,0.0,NÃO PRESENTE
bb2a688d6838978c1aee4e903c7db11d,5.0,0.0,NÃO PRESENTE
aa907616058bc664420c84172c7f0c73,0.0,70.0,NÃO PRESENTE
f8e74f3ca4ad9578f6f2a3a21e8704a2,2.5,0.0,NÃO PRESENTE
8deca32e93a11e83a4f37bd6cc023093,0.0,70.0,NÃO PRESENTE
51b9b10f225708300f9ffd4f47e8d99f,0.0,0.0,NÃO PRESENTE
bf2ad8bf6f8b5a2bff94d001415f98a4,0.0,70.0,NÃO PRESENTE
e1c3fc9ae1220b66ae685e3398be6350,2.5,0.0,NÃO PRESENTE
29bf3fff1b8585943aa4f9260041153c,0.0,0.0,NÃO PRESENTE
c56b12bde6b544cfa6968b4c9931541f,0.0,0.0,NÃO PRESENTE
a8986898db5ebe12d23e1ec9e2b075c7,5.8,0.0,NÃO PRESENTE
ec9d555ebeba0a8df1efa76cc557f532,6.7,0.0,NÃO PRESENTE
89cceaaa1bff1c0217a3b94390ceee1c,7.5,0.0,NÃO PRESENTE
556d7a1e4749f1056d06144f8d0b34e5,9.2,0.0,REPROVADO
52275ccb54165b3ff248cd5250f2a507,7.5,0.0,REPROVADO
d17c63b3a90a9896ace1d48c7d62a3da,2.5,0.0,NÃO PRESENTE
cad843ea7820044687e293ee3a224c53,0.8,0.0,NÃO PRESENTE
33f67bf8b29006b2ee405ae3298d9d53,9.2,0.0,NÃO PRESENTE
f13c5f8589a6da4ca927b2a0086fba8b,0.0,70.0,NÃO PRESENTE
6e075639b54d349a7a66a57a48654357,5.8,0.0,APROVADO POR NOTA
e12d916f0156a9efd1833102851ddd0e,6.7,0.0,NÃO PRESENTE
faaf38033ce9cb178ecd8efe12c4d234,7.5,0.0,NÃO PRESENTE
d9c09185eb2cbc430aa2892236616324,0.8,0.0,NÃO PRESENTE
7ebac3bb3ffcf7b9a4da8eadaad098f4,1.7,0.0,NÃO PRESENTE
0e569d6f6417783aa44686599320cef9,6.7,0.0,NÃO PRESENTE
0b849d92604d6631ddd23ce249ab3f2a,7.5,0.0,APROVADO POR NOTA
c76548551369502e69f5e7274d9f7bd9,0.0,70.0,NÃO PRESENTE
9945fd455621cd2b828b097994e58c15,0.8,0.0,NÃO PRESENTE
c74b9117d35940682ecf37aa1cf3a08d,0.0,70.0,NÃO PRESENTE
ec3960d3fa3541022fdea61f7b09dd4d,0.8,0.0,NÃO PRESENTE
b74ce5385e74daab30954772015ae198,0.0,70.0,NÃO PRESENTE
2aaae34acf2ea16bf0756c0157dc6bc8,0.0,69.0,NÃO PRESENTE
fcff40767f0f55425c36c7dd6d4a3ace,6.7,0.0,NÃO PRESENTE
403fac5be99b9afa1f832e44a101ae3b,0.0,70.0,NÃO PRESENTE
2a9590c18fa91de4bca5d292430ecb0a,4.2,0.0,NÃO PRESENTE
9381206bb70a430d392b0a02ead74e70,0.0,70.0,NÃO PRESENTE
fd6fb7f56787673cd8a3a17b1dbce7b3,0.0,70.0,NÃO PRESENTE
517ff211919e79a3251fc19542994889,0.0,70.0,NÃO PRESENTE
469b6da6156b16375fce9a47d1d3e37b,0.0,0.0,NÃO PRESENTE
768fd1a8d18d081bbc08bf298000bcba,0.8,0.0,NÃO PRESENTE
cf3907941629b69027aa1c0c6cb46951,0.0,70.0,NÃO PRESENTE
305903461fb0f81c57fdc04fad4e1f49,0.0,70.0,NÃO PRESENTE
c4d098043e9e589a50a4c2ec6da47200,0.0,70.0,NÃO PRESENTE
f5aacb1d5519686cfd705d5326c219ec,0.0,0.0,NÃO PRESENTE
3980549b1287b13fcf6ced9aff6d3ea7,0.8,0.0,NÃO PRESENTE
f267fbab5f64441dba82d07e154c3320,0.0,70.0,NÃO PRESENTE
034674167a5688ebdd28a2bda2a707ab,0.0,70.0,NÃO PRESENTE
1df992a64ebcbfa7e9a25150e9a4603f,0.0,0.0,NÃO PRESENTE
f7ec72b1476d53934d79abfa2ad825f1,0.0,0.0,NÃO PRESENTE
e7e62f4acf7f4c0eb1a41ed6f42bd823,0.0,0.0,NÃO PRESENTE
def8a74674ad35d1cfa16a5c981131ea,0.0,70.0,NÃO PRESENTE
5e009bd7ffdcb272a35114e7e6ee97c1,0.0,0.0,NÃO PRESENTE
d544c364ec944408a71eef9f2a07f1b0,0.0,0.0,NÃO PRESENTE
ef666b93ff12938be6eb12227001ff04,0.0,0.0,NÃO PRESENTE
6db180d9986653ab220fea5fbf6a908e,0.0,70.0,NÃO PRESENTE
fab8a2387385f4bb66ab19c674aa51ed,1.7,0.0,NÃO PRESENTE
98e77564e16dea55d1f0e789be9b59d5,0.8,0.0,NÃO PRESENTE
ae8bb5f2600aa9d51eedf5bb8beedd0e,0.0,70.0,NÃO PRESENTE
08b77fa2462a3aebce35d958923d2842,0.0,0.0,NÃO PRESENTE
7d744591f45bd39529003ebb7e76cbbe,0.0,0.0,NÃO PRESENTE
2b193dc2a19275eafc56d6434d5e15b2,0.0,0.0,NÃO PRESENTE
04dfebc94300663a686d1ef379ed7559,0.0,70.0,NÃO PRESENTE
67fda1779b786fe77bacebe90ad8762d,0.0,0.0,NÃO PRESENTE
7e5ca7f02644d2a41d4f5cf1dcf075b8,0.0,0.0,NÃO PRESENTE
aa9817b1cdf9d39c1d32b6e1ab8ecbc1,6.0,0.0,NÃO PRESENTE
7ec3c671fac12400091fe36ca8761ca4,5.0,0.0,NÃO PRESENTE
fbc5f861aacf07f8af2ce81e127793a4,0.0,0.0,NÃO PRESENTE
7e68bbff89cec9c8c74a0014df018988,6.7,0.0,NÃO PRESENTE
67e0e508f05985334bc8d348bb7e8e65,9.2,0.0,NÃO PRESENTE
ceb12ebab6b44dc2fe3a067ef2e6a7a5,0.8,0.0,NÃO PRESENTE
0a1a2ca9897b454b56d84a4b4e36bda0,8.3,0.0,APROVADO POR NOTA
835855c900ff85e56c98937262d1cbb1,9.2,0.0,APROVADO POR NOTA
0ca711b8b324d25cc27ce1acd0785752,10.0,0.0,APROVADO POR NOTA
c544d507d8d0c4ec566f131750c4f951,2.5,0.0,NÃO PRESENTE
ff5b0347c5068c1b35c680eb72a39fd8,0.0,0.0,NÃO PRESENTE
1eb25359dc6828a91a8207eaa6d36fe2,5.0,0.0,APROVADO POR NOTA
d89b979033c96fcf46113dc37f30c947,0.0,0.0,NÃO PRESENTE
fed8da2d9ec9bf4d505a3a391cd015cf,0.8,0.0,NÃO PRESENTE
2b51132fb72a1c2bd3c3034f03c7547a,0.8,0.0,NÃO PRESENTE
1f40f7a76504a16128d41b8e39426dea,10.0,0.0,APROVADO
5de4e48c58c91457f1943b816890e3f7,0.0,68.0,NÃO PRESENTE
22c53d13881b067dd9cb0aa89b01196b,0.0,72.0,NÃO PRESENTE
03e027a9cefc02f21298776cd10c955e,0.0,70.0,NÃO PRESENTE
8c0d61ee5920b58a9e92737e39d4e9dc,2.5,0.0,NÃO PRESENTE
28ef45361bd29c48bd4f3a7420ac9f0a,2.5,0.0,NÃO PRESENTE
234f85181031fd00977e3567848712e8,0.0,70.0,NÃO PRESENTE
e94c86f44a0f10cf694fd4512637cc5d,0.0,72.0,NÃO PRESENTE
ec36b6e4ef3d7159fc16f4acd9ffe369,0.0,72.0,NÃO PRESENTE
2da8be8c0f2d8d48ebddd383177c06e1,0.0,72.0,NÃO PRESENTE
71dc42cf07713f33fde666ed3a63758e,3.3,0.0,NÃO PRESENTE
9a21c21ed042727d913edd47b3ec4933,5.8,0.0,NÃO PRESENTE
a21a3dd4395c65b133172ae544d989da,0.0,72.0,NÃO PRESENTE
844f9252fafef85d2ecd347feeee8f5e,0.8,0.0,NÃO PRESENTE
876341ad2513eacea09d5b70a19ed2fc,0.0,72.0,NÃO PRESENTE
327d02f58a80173dbcd94ee8c8bd2ff7,0.0,0.0,NÃO PRESENTE
014d0049a66c06dd7b4b97d25b5530c3,8.3,0.0,REPROVADO
96dae656530151e3693e17d3f2af7ed1,0.0,0.0,NÃO PRESENTE
53e8c66f9f74fb161d6b56cf1f8e894c,5.8,0.0,REPROVADO
1b9287e73d4702596af92c839059cba4,0.0,70.0,NÃO PRESENTE
eb02c0ee242a8ba8d7f9ea9e44b01769,1.7,0.0,NÃO PRESENTE
82100399dc5a9419be7c903a67fe0f01,0.0,0.0,NÃO PRESENTE
b3e3f21eacf327f7241b759f522108c9,1.7,0.0,NÃO PRESENTE
635bbdb86c61dc206d7fd97e46d8b4f1,0.0,0.0,NÃO PRESENTE
adbc15954c00346a414f05555d1eabdd,0.0,0.0,NÃO PRESENTE
ea1551c2aeb5afcb5125d8af6d7d7c3d,0.0,72.0,NÃO PRESENTE
59bc316267d712ab7da86083c94862ab,9.2,0.0,NÃO PRESENTE
6d6d3f93fafeb4f6fd82db0c3eb3dc9b,0.0,72.0,NÃO PRESENTE
f729476783a12ee362e59d2f3d45f052,4.2,0.0,NÃO PRESENTE
8c0c6e4a003da1bf4918e52f9c4b63bf,7.5,0.0,NÃO PRESENTE
6573e1fc734acd66453bba0784088a4d,2.5,0.0,NÃO PRESENTE
98eb224d192354a88d8c867dded62c77,7.5,0.0,NÃO PRESENTE
fee2b7014d90b7079c99c722e07d131f,10.0,0.0,NÃO PRESENTE
7734dd83868724475105f947cd59659a,8.3,0.0,APROVADO
b389aaff60c320f35df67e8be8697713,8.3,0.0,REPROVADO
230ddd6a23c3f337d462579a3e8a630b,10.0,0.0,APROVADO POR NOTA
87c21d1da3672e48be9722d2facdece6,8.3,0.0,REPROVADO
04512708b7814130133f3e7b4c6d0b97,0.8,0.0,NÃO PRESENTE
49d558bc7b46f781f3cdcf2df3279d43,6.0,0.0,NÃO PRESENTE
614a842eec07298965c9505e3cb39cd3,9.2,0.0,APROVADO POR NOTA
caa69684ffdcae6ca5e2395655e750c1,8.3,0.0,NÃO PRESENTE
b732a82553e66ff900385a0230e51708,6.7,0.0,NÃO PRESENTE
19fe0e7883745b4285f696cacf9ca7b3,0.0,0.0,NÃO PRESENTE
cc32226b6ff81cdaa21a07e257f6e957,0.0,0.0,NÃO PRESENTE
52b858a14ea08642fb1f2685361df083,0.0,72.0,NÃO PRESENTE
a49522263f94088d7a195a8f4c664c11,0.0,0.0,NÃO PRESENTE
e778b4345bcb4accdacc09ba813638a3,0.0,72.0,NÃO PRESENTE
39f2780c71618a99d8e03348b344e211,0.0,72.0,NÃO PRESENTE
8d994134c0afb0ed5a002de0074418f7,0.0,70.0,NÃO PRESENTE
1e1ea14b102368606bd1a252f98ad9b1,0.0,0.0,NÃO PRESENTE
a5c541319862dc63840950d555718521,0.0,72.0,NÃO PRESENTE
648a1adca0f86707c58f3bb3fbb2a34d,10.0,0.0,NÃO PRESENTE
330d6f49a9ee08c66712e30d8cda85c1,2.5,0.0,NÃO PRESENTE
674862b52bd764aa0fabcf91207f17ca,2.5,0.0,NÃO PRESENTE
a89ba76fe0c245b083e89eb1b2cf3c4c,0.8,0.0,NÃO PRESENTE
cc866bf2f41cb6cfcdffc221161cc866,0.0,70.0,NÃO PRESENTE
3823cea6efa52d2cb787691fdee46392,0.0,0.0,NÃO PRESENTE
9236e9950dbc8650209f2274f61dcd0b,0.8,0.0,NÃO PRESENTE
ad0c03eb618ebea78c39b9b6f77e1dd8,0.0,0.0,NÃO PRESENTE
71e43d1d39156379455581922bee5582,0.0,0.0,NÃO PRESENTE
f1658b7ada534904cd58e5eb07694c0e,0.0,70.0,NÃO PRESENTE
8644dcde61f4e2018b0201bda39b16b6,0.0,0.0,NÃO PRESENTE
91c0399964da96089bbeb03f44cdfb6a,0.0,0.0,NÃO PRESENTE
0c5044231a9701dc65ab52f00c6ddb67,3.3,0.0,NÃO PRESENTE
75d03e818e5bfa202f450cd397541f78,7.5,0.0,NÃO PRESENTE
8e6416dbf8316fd50f5e03a2ee683466,0.0,72.0,NÃO PRESENTE
eb9ef59960492192a909d093fef69fa6,5.0,0.0,NÃO PRESENTE
038739a3382c1c7c93090eb2474a59dc,0.0,0.0,NÃO PRESENTE
2b8bc80127e341f1ee1c4a63681dc544,5.0,0.0,NÃO PRESENTE
250525c913f35ddbbe98c7c4f1b34c7a,0.0,70.0,NÃO PRESENTE
87f6d9fe0adb384454cbc8b528080c67,2.5,0.0,NÃO PRESENTE
f46395d00b41d324a3f2bb86b59c2c86,0.8,0.0,NÃO PRESENTE
1e6246ee6397d45e3b45ba4b7612f39a,0.8,0.0,NÃO PRESENTE
c49a1ac3fbf8cab5ec8a6faeae076631,2.5,0.0,NÃO PRESENTE
4dd764ff30ca9db7e658c1ad4857979c,8.3,0.0,REPROVADO
7511ed528f9397235a75ff7f8bde87a6,0.0,0.0,NÃO PRESENTE
6f7f3260c1a0f508e561ff512f97dc2d,0.0,0.0,NÃO PRESENTE
77b9059f5da4da5bf53e6950d52f76a9,10.0,0.0,APROVADO POR NOTA
099666cc6876aa6e0595baf6df5b6d04,0.0,0.0,NÃO PRESENTE
8b86700c05dc7e14015f71a93ffb55e1,8.4,0.0,APROVADO POR NOTA
d258f7fb1f7e7afa8f7b25b295307c7a,4.5,0.0,NÃO PRESENTE
65194b35fc4f4543325f63bc406b16fd,6.0,0.0,NÃO PRESENTE
2d415a566b2f8f67221281bbf54478a7,5.3,0.0,NÃO PRESENTE
a7309c7fc5c95994201e74eb009acc99,1.3,0.0,NÃO PRESENTE
dd5166504e488b3420adbdac2b675130,7.8,0.0,APROVADO POR NOTA
b14832606583fbce5892a998a8d37cf7,5.5,0.0,NÃO PRESENTE
bc5747f34e34ad0ec959ef9d6b7ba5db,2.7,0.0,NÃO PRESENTE
979ba056309bdd79f2e6428ab0f73c7b,5.7,0.0,NÃO PRESENTE
17e612de1877fdab3a66a8f11cdb0ed7,7.7,0.0,NÃO PRESENTE
cdcf68bf5c67381a8cfb98b6b4d5e03d,7.8,0.0,REPROVADO
06e943e39b5b4c6f9ebaa870bcd359f8,0.0,0.0,NÃO PRESENTE
9da52d714e9e4c7d797b49fddd784e10,0.0,0.0,NÃO PRESENTE
98363491a13b8365455f7c873a4f90c5,1.2,0.0,NÃO PRESENTE
ad2094e3745cc83b2da2f3283d045489,0.0,0.0,NÃO PRESENTE
5bb938151f3e304dfe44c7e76b21694f,0.0,0.0,NÃO PRESENTE
17fa43824de975e491452914e7955e65,0.0,0.0,NÃO PRESENTE
939db3d7e097343618370e6e5d26a4e0,0.0,0.0,NÃO PRESENTE
945304607464572e646de4ff087bafb9,0.3,0.0,NÃO PRESENTE
bcba2caccba45cdfd3c9dc7e358fa6dd,0.0,0.0,NÃO PRESENTE
3ec6c2192f5963b2e3b507bb2cd68a8a,0.3,0.0,NÃO PRESENTE
785135bfc9343ef41290d0a9dc85deb2,0.3,0.0,NÃO PRESENTE
ad5aa63b795cbd8cab9705545f7031cd,0.0,0.0,NÃO PRESENTE
68e9f1efcf62450334452b191596db9d,5.7,0.0,NÃO PRESENTE
e47df73e1987ed5d74e589a9bb64ee4e,0.0,0.0,NÃO PRESENTE
5854cc2f0dce0e4af23774f82b210350,0.0,0.0,NÃO PRESENTE
6f7da3c2639e508b9f1e38b4d96ba8ca,5.1,0.0,NÃO PRESENTE
82898710e41ce3e4fc79d6008a52f463,1.1,0.0,NÃO PRESENTE
b743e146e339f2f9fbd59540ca0dd555,6.2,0.0,NÃO PRESENTE
3d7089625c6c354e55bf35bf9af04c47,0.0,0.0,NÃO PRESENTE
80c1e835a6f3bd908c071227eba3e77b,6.1,0.0,NÃO PRESENTE
06de2c8d820d0f3ab9eeca7d4eec936f,6.7,0.0,NÃO PRESENTE
238065204b624c0567fc45121d35d963,6.1,0.0,NÃO PRESENTE
3e1a4f464f34c9f644620d827daf5548,1.4,0.0,NÃO PRESENTE
c698b730cc356c5080184e315d68f18f,5.6,0.0,NÃO PRESENTE
6b57445bd746a763cb6d414131da4c4b,8.2,0.0,APROVADO
3f2ba6418c387de5e156271857752cda,2.7,0.0,NÃO PRESENTE
eb88082389fe980412475638f34b39ea,7.1,0.0,NÃO PRESENTE
bde588323beba1b0fa7534086f857705,5.4,0.0,NÃO PRESENTE
117c84af0c35218057a2f2f7357e14e8,0.0,0.0,NÃO PRESENTE
0dc965e789345ecfbb2320021a83eb3b,0.7,0.0,NÃO PRESENTE
7a864d66b5d173dee6db8ead2fb0fb04,2.7,0.0,NÃO PRESENTE
4b0ee844d8ad77943a55a0b01ecdbd9d,0.8,0.0,NÃO PRESENTE
76e4f62c1f9d08ee02408ffad19c0d5e,0.0,0.0,NÃO PRESENTE
1a4a47d9e738a4450e39e59e7b414da7,0.0,0.0,NÃO PRESENTE
ef481894d78fd5c4b9d43732cd0fecf9,0.0,0.0,NÃO PRESENTE
e9122465917b6d8f1da74a4fcf4ed93f,0.3,0.0,NÃO PRESENTE
8af516d2032f424433e1de5796c6ed9c,0.0,0.0,NÃO PRESENTE
2575aa584677d7ddeb037df6ad280bf5,1.0,0.0,NÃO PRESENTE
75dcc20ba1ba2341644589858d07bbdd,0.5,0.0,NÃO PRESENTE
251d2e694ff4bf253bba2ee6446b51c9,1.5,0.0,NÃO PRESENTE
444756e79154541c9d30b92976854792,6.4,0.0,NÃO PRESENTE
def32270e69f5c04f3bd60740964cdd5,6.8,0.0,REPROVADO
91c32457dd3b1d85fa15829b468ce86e,1.0,0.0,NÃO PRESENTE
3772d6c7587d416be81f996ecf1df8a3,0.0,0.0,NÃO PRESENTE
9ea99fdb9fc45f7384db271c5b60643e,1.0,0.0,NÃO PRESENTE
f829393ce2b1a56b0b660413cad66cad,4.3,0.0,NÃO PRESENTE
152e6b36254c3d00c7b7c9cbae6388a2,6.2,0.0,NÃO PRESENTE
9ccab04410507265994b639f90123340,0.4,0.0,NÃO PRESENTE
e2c24bf55fa4ac75ce986c6fa1c6b58c,0.0,0.0,NÃO PRESENTE
4f5ff17483cf7d9db3f6de59084f54f9,0.0,0.0,NÃO PRESENTE
95f9ad2fc91946920a7c8936f5a84b89,6.7,0.0,APROVADO POR NOTA
2708e5252cee38e92cbcd67d95026095,4.0,0.0,NÃO PRESENTE
59467e3688755dad71361c17cadd17c1,1.0,0.0,NÃO PRESENTE
87c5fee9dd9fb901416fbac4f3a8908a,5.7,0.0,APROVADO POR NOTA
dca1edb02bd9752619ddedc2667324af,2.3,0.0,NÃO PRESENTE
d4c400768c23e80cf85919f4fe161dc8,0.0,0.0,NÃO PRESENTE
36b80ac1a24f724ab47f441d471b2f40,0.0,0.0,NÃO PRESENTE
f9699fc2e9edcca245523cbc9ab74ff0,0.0,0.0,NÃO PRESENTE
3edf89df891ce969b785b5d56cef211b,0.0,0.0,NÃO PRESENTE
28714aba1202b990b2486ea46cc78c58,0.0,0.0,NÃO PRESENTE
5851a411b3896be661d14b61c7445181,0.0,0.0,NÃO PRESENTE
193c13352e3641351686a86d8a3eb43d,0.2,0.0,NÃO PRESENTE
929f40bb8ed94f20e7f9aef42166157e,3.3,0.0,NÃO PRESENTE
0925f9c853b6cc708844dda5f883d062,0.2,0.0,NÃO PRESENTE
0fe264063097faec968a355c4ebbcb9b,5.8,0.0,APROVADO POR NOTA
8f8663ce10ea1a62aaff4ae3c7765930,2.3,0.0,NÃO PRESENTE
85c9fa9e40563f254b92c9b08ee5b195,0.0,0.0,NÃO PRESENTE
bc64972864c9e661f158d31770e9c221,0.0,0.0,NÃO PRESENTE
176d0eba2a8ae3dfca5ff66ea2edcc4e,2.6,0.0,NÃO PRESENTE
a51910516a70e925e6d1dce078f16c11,3.0,0.0,NÃO PRESENTE
a4af7466a9d364edb43792919b52a0d1,0.2,0.0,NÃO PRESENTE
526a82d3d1125c8f5ffd456bb6a9e8bb,0.0,0.0,NÃO PRESENTE
ccfa17ef9b166f92143864a61d75d538,1.2,0.0,NÃO PRESENTE
95f0434a0cbc5a96fc54630c4a725596,4.9,0.0,NÃO PRESENTE
e5f17a8fd245792fe28355afd3860d77,0.2,0.0,NÃO PRESENTE
02cf330969c7464ffe15d81a95a7818c,0.0,0.0,NÃO PRESENTE
fddbbeb1bf1b8b2c320bee71c4b03554,0.7,0.0,NÃO PRESENTE
6d17bece5b5317cda6a59a3222040e9f,0.0,0.0,NÃO PRESENTE
6e8edbe99254b6ffa41f1a56eac50dfd,0.0,0.0,NÃO PRESENTE
da86fd56a9a23b9e8070c6c17fc18398,0.5,0.0,NÃO PRESENTE
70ff2a8ab524705ddf50f4bdffa48d9a,0.1,0.0,NÃO PRESENTE
09531cd4d77920962fff56560d2ae1c3,0.0,0.0,NÃO PRESENTE
6e531d2ca2782cd8b7affd5d91f22d60,0.0,0.0,NÃO PRESENTE
cfc2f2d798b97711accf78e8aaa159b9,5.5,0.0,APROVADO POR NOTA
c28c5a031c2d75e855e09e2488ac9876,0.0,0.0,NÃO PRESENTE
2ad7500ef2c1ebf0c55936c39496f45a,0.0,0.0,NÃO PRESENTE
443f83d4dde6c993476c97ecf351a3b0,0.0,0.0,NÃO PRESENTE
8b9b070760b53b83f3261a2cddcfa666,5.0,0.0,APROVADO POR NOTA
3c7671bfd1bbf8b65842c600aa61bd0a,7.4,0.0,REPROVADO
b40040cbc1980a060f3d16fd17bd5264,0.0,0.0,NÃO PRESENTE
a0e3a396a3894bb058c4d6b86f6309f6,0.2,0.0,NÃO PRESENTE
64f1e03ce7561d22f86091756835b9b5,0.3,0.0,NÃO PRESENTE
91b06c4dd364c99a92d7b06eeb403d3b,7.9,0.0,APROVADO POR NOTA
9eadb8a3e69a7887b8fcacc8705a9795,2.7,0.0,NÃO PRESENTE
29e11c4aab91e82456d2228c967177d7,3.6,0.0,NÃO PRESENTE
3bf6de5e06d4abbc74dc7edb4092cc3e,0.0,0.0,NÃO PRESENTE
94226a78569b17bf68904a50759fe802,0.2,0.0,NÃO PRESENTE
8be1c8f91469cf549538c45552bcf183,0.0,0.0,NÃO PRESENTE
7f3fbacc8208ec2c377ce1d6485d916c,0.0,0.0,NÃO PRESENTE
95c0db139e2cc7825b0673cb40469948,0.0,0.0,NÃO PRESENTE
d25d33a381176de0c4e7d25c30d241d3,0.0,0.0,NÃO PRESENTE
af5aff79d725efb5164c5e4f8e29534e,0.0,0.0,NÃO PRESENTE
6019ad53041d58fe2dfb71cc158bef0f,0.0,0.0,NÃO PRESENTE
d61fad3b68345b53959534818ea1a9b7,0.1,0.0,NÃO PRESENTE
ead64c77bfe5897b9c9c19cdeb0b6643,0.0,0.0,NÃO PRESENTE
9a1aa5ec88736edc911a42c7cf87c289,0.0,0.0,NÃO PRESENTE
ab3c9caa31b4643c1ae33f746bdd748e,0.2,0.0,NÃO PRESENTE
e89768c57bd04d23805a937f6b02b9b0,0.4,0.0,NÃO PRESENTE
aa8c02510dc9b5c8aae294489fdac467,0.0,0.0,NÃO PRESENTE
b62e5989aa51afc09ed0652b62a76ceb,0.0,0.0,NÃO PRESENTE
9a142545ef7b1f99d53bef4337b117cd,1.2,0.0,NÃO PRESENTE
bc7222b2a8e9da33c253864ad131d557,2.7,0.0,NÃO PRESENTE
84de1f24f75ee396b40f4dfe7bfd247e,6.1,0.0,APROVADO POR NOTA
8d7b8ff60975d08b591c23806dd8b72d,0.3,0.0,NÃO PRESENTE
39e3c687dea34bb03bdf4cd994d034bb,0.0,0.0,NÃO PRESENTE
f4dd1ba79b5599c944023fe95a59492b,1.6,0.0,NÃO PRESENTE
d4f2e5f009ff3a1683a1f518fc8f3cef,0.0,0.0,NÃO PRESENTE
d33c93307bee159c372e41ea603d8f67,0.0,0.0,NÃO PRESENTE
65e058ec638b02bbb07adc43d0b8a240,7.4,0.0,APROVADO POR NOTA
70355a64eb3f555e576ab86960ad8e4e,0.0,0.0,NÃO PRESENTE
ff1ef23ede009879643cff0470e0ebc4,7.2,0.0,APROVADO POR NOTA
e897ea25290dfb8770e7acc725feb7fd,0.7,0.0,NÃO PRESENTE
31ac3210646d87c4682233d3a26f8c29,0.0,0.0,NÃO PRESENTE
745f02f12658b9f6e07f6979fea3f262,5.6,8.0,REPROVADO
c8e7ab417bcd422a1f85d6b99ceeba1a,5.3,10.0,NÃO PRESENTE
ae77d0fe20450287d88ee3a2eabd0934,5.8,10.0,NÃO PRESENTE
a2460d530f0e49cf2eaacc3d74fb7899,6.8,0.0,APROVADO POR NOTA
cac16af752f096d7dbbb558d322e4f4d,0.0,28.0,NÃO PRESENTE
ee8e4404684b3f93bf91c84604aad21a,5.0,8.0,NÃO PRESENTE
68168dc126a2a9b767d476c3869aa77c,6.3,0.0,APROVADO
d01df097002309668f2272d704799de2,5.0,0.0,NÃO PRESENTE
4f2b70c3e815a9383e45bd43857569cd,6.4,2.0,NÃO PRESENTE
d9b7cd0b533fa0a7c3ea603a604f0942,2.8,20.0,NÃO PRESENTE
b3f1bbd1657ba75df7daa2e41dc94f9c,0.0,46.0,NÃO PRESENTE
4ea298fe6ecadfafb504c80c6a527d07,5.6,4.0,NÃO PRESENTE
cc40d5466c903be79e31796f317424f3,0.0,46.0,NÃO PRESENTE
9e7c4a5d97bc7dfd4e8a1c98ef1d4f81,0.0,46.0,NÃO PRESENTE
a5e383674984ac5b7d3b2ad6b3b811f7,0.0,38.0,NÃO PRESENTE
d8d36e5245c771679ea30d6ed2657ee0,0.1,22.0,NÃO PRESENTE
