discente,id_curso,id_turma,media_final,numero_total_faltas,reposicao,nome,ano,periodo
3d688dbe74a84992ce43181e08c0f295,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
6c4acceb9b1288b61d893dc1b5005764,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
bb67c2ca87d0e1fcf027b2f0f6df4221,10320810.0,1242602,8.5,0.0,f,CÁLCULO I,2015,1
bb67c2ca87d0e1fcf027b2f0f6df4221,10320810.0,1242602,8.5,0.0,t,CÁLCULO I,2015,1
9897eefc366f1f546e5340390c3df0cd,10320810.0,1242602,1.3,0.0,f,CÁLCULO I,2015,1
3446cf05d7adb4aacf73f901c0e422f6,10320810.0,1242602,5.5,0.0,t,CÁLCULO I,2015,1
3446cf05d7adb4aacf73f901c0e422f6,10320810.0,1242602,5.5,0.0,f,CÁLCULO I,2015,1
859abe9fcb5769f73f54cba6592b81af,10320810.0,1242602,1.7,0.0,f,CÁLCULO I,2015,1
4847ea230075170dc33c8607eab37780,10320810.0,1242602,8.0,0.0,f,CÁLCULO I,2015,1
10bd3053637b8e5150a822396f62f372,10320810.0,1242602,7.2,0.0,f,CÁLCULO I,2015,1
d00171e04d77a7994414014d941baf8c,10320810.0,1242602,10.0,0.0,f,CÁLCULO I,2015,1
87c8ed9b5ee46a87b620af169806703f,10320810.0,1242602,7.8,0.0,f,CÁLCULO I,2015,1
3ff085f94a31cdddd21d355d0d8f6438,10320810.0,1242602,10.0,0.0,f,CÁLCULO I,2015,1
bb7bc1c9d40935fe8d7d76f83d39ee62,10320810.0,1242602,10.0,0.0,f,CÁLCULO I,2015,1
25c8907b429c654ed810ca9031c14549,10320810.0,1242602,1.3,0.0,f,CÁLCULO I,2015,1
517dbbaf3d580da5bbf5448d1481ab68,10320810.0,1242602,0.0,46.0,f,CÁLCULO I,2015,1
82066df556befa4882980ed00899a870,10320810.0,1242602,0.0,32.0,f,CÁLCULO I,2015,1
13632b83e2828cf1f1e9bfea313476af,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
48b6a5675c9d78610d48319ee53e7935,10320810.0,1242602,0.0,32.0,f,CÁLCULO I,2015,1
9350b162f828ced95c6a20648678b201,10320810.0,1242602,3.5,0.0,f,CÁLCULO I,2015,1
ec85838da3203031d69a99d50ec0bcf6,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
af06bc7237db788f380924c0bdc5c5ae,10320810.0,1242602,1.0,0.0,f,CÁLCULO I,2015,1
444892fa5cd6a07ffdda75f7c4a196d5,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
3b6a8e51d523c36e5c4a37d57d268d30,10320810.0,1242602,0.7,0.0,f,CÁLCULO I,2015,1
100914c9af99e164eb676e05676b12fa,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
97afe16117f9727970d743e234e443ec,10320810.0,1242602,0.0,76.0,f,CÁLCULO I,2015,1
d82319c3c4e183a5ba1ef14074abea7a,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
ff8e4e7c73c14e26ad65865269ead334,10320810.0,1242602,2.0,0.0,f,CÁLCULO I,2015,1
58c0b60aa36ba6f5a4beaa49295fc05d,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
2c85197836856e2888bc691ae2b5762c,10320810.0,1242602,0.0,32.0,f,CÁLCULO I,2015,1
24174d794c60c1729d7a35df10236994,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
bb8add2351d10ee90e0c11956c8e2e24,10320810.0,1242602,1.3,0.0,f,CÁLCULO I,2015,1
e24ca40d6a11fc91f46e9fd8f135d3b0,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
db1487ab08945b94e789c7741f0f226a,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
f0b5bc31bf2b1b0848e616f40018bc82,10320810.0,1242602,1.3,0.0,f,CÁLCULO I,2015,1
98363491a13b8365455f7c873a4f90c5,10320810.0,1242602,2.0,0.0,f,CÁLCULO I,2015,1
c3040a6592ef2cb2304a46f27c36a067,10320810.0,1242602,3.3,0.0,f,CÁLCULO I,2015,1
c3040a6592ef2cb2304a46f27c36a067,10320810.0,1242602,3.3,0.0,t,CÁLCULO I,2015,1
601900921182f89571029a9e59d3cc1f,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
8deca32e93a11e83a4f37bd6cc023093,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
ceae4b41ca2db4afc06bf794e44d6ab3,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
263aeb91eafa4738f4cccaf8e17b6e3b,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
d1b2eebf5d6c544bb2bcee0f2247424e,10320810.0,1242602,8.7,0.0,f,CÁLCULO I,2015,1
c8e7ab417bcd422a1f85d6b99ceeba1a,10320810.0,1242602,1.3,0.0,f,CÁLCULO I,2015,1
0ab1e135c2ac2f12cc71d50b5d0865c7,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
a9b45c955405bb887995bdb79054e458,10320810.0,1242602,7.7,0.0,f,CÁLCULO I,2015,1
12e0d7dcac955cac21777761a52a6d0a,10320810.0,1242602,6.5,0.0,f,CÁLCULO I,2015,1
558c72fb2829cc20ff4d7b6a8f5f391d,10320810.0,1242602,2.3,0.0,f,CÁLCULO I,2015,1
db6560af2b1538425add4e182fe0927e,10320810.0,1242602,10.0,0.0,f,CÁLCULO I,2015,1
68788c3f6177305dcac125541be8e9f7,10320810.0,1242602,8.7,0.0,f,CÁLCULO I,2015,1
abba98a6ff5d8cc973ae927a36e7310d,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
88864307748a9d6a1e8af90493d395ac,10320810.0,1242602,7.5,0.0,f,CÁLCULO I,2015,1
9e7ca575a9f19958c10d6026ed22a876,10320810.0,1242602,6.8,0.0,f,CÁLCULO I,2015,1
9e7ca575a9f19958c10d6026ed22a876,10320810.0,1242602,6.8,0.0,t,CÁLCULO I,2015,1
a658338e34ddaa5875747f36c334a1bb,10320810.0,1242602,7.2,0.0,t,CÁLCULO I,2015,1
a658338e34ddaa5875747f36c334a1bb,10320810.0,1242602,7.2,0.0,f,CÁLCULO I,2015,1
f7da15d2e7a89527a0fcac79e9160179,10320810.0,1242602,8.3,0.0,f,CÁLCULO I,2015,1
9b141dc8a9bde036ab6c3d0caa25f199,10320810.0,1242602,7.2,0.0,f,CÁLCULO I,2015,1
a9d31387559bee4f83742d0e17e57517,10320810.0,1242602,7.2,0.0,f,CÁLCULO I,2015,1
f5aba3c9592542a087fa1f4fc0d50e1e,10320810.0,1242602,6.3,0.0,f,CÁLCULO I,2015,1
a43c3495d397dcb48bbbe6ae6cd8b285,10320810.0,1242602,10.0,0.0,f,CÁLCULO I,2015,1
d5236636d43cb234ef2b929de42974a1,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
40e4720f53c067cf5ec56eb0f194c32d,10320810.0,1242602,10.0,0.0,f,CÁLCULO I,2015,1
7d744591f45bd39529003ebb7e76cbbe,10320810.0,1242602,0.0,32.0,f,CÁLCULO I,2015,1
e749444b410bab4bf5c2a86bffaee6c7,10320810.0,1242602,9.3,0.0,f,CÁLCULO I,2015,1
cf8f762a5b095396a595e9b99558dd4e,10320810.0,1242602,6.0,0.0,f,CÁLCULO I,2015,1
a33cf7b06a80d07439948d5471ca7413,10320810.0,1242602,7.7,0.0,f,CÁLCULO I,2015,1
a33cf7b06a80d07439948d5471ca7413,10320810.0,1242602,7.7,0.0,t,CÁLCULO I,2015,1
09d6c8b7222c0e54190405cfc9682f6d,10320810.0,1242602,10.0,0.0,f,CÁLCULO I,2015,1
fdbc55a46a0f83faba352912e61ca710,10320810.0,1242602,8.3,0.0,f,CÁLCULO I,2015,1
0e1b2c3f2fd6648ead93c2d270133215,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
b9fa0e29a1a8b04f2829887aa7f67504,10320810.0,1242602,0.0,32.0,f,CÁLCULO I,2015,1
7b52d554ab1c24305d71da8b5790409c,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
168cd342fa825014aa410bee3127c557,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
2c82f915d5a13583a623d0faebdbb8ba,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
fee4a0cbee8b5e032929279c47dbd616,10320810.0,1242602,2.0,0.0,f,CÁLCULO I,2015,1
577923be3aa36453b7dabc3b8869428e,10320810.0,1242602,1.3,0.0,f,CÁLCULO I,2015,1
d4ada120bb8b730555873599071c98b5,10320810.0,1242602,8.3,0.0,f,CÁLCULO I,2015,1
7526a05f81c631da3dc6a9569c3ce34e,10320810.0,1242602,3.3,0.0,f,CÁLCULO I,2015,1
e12d916f0156a9efd1833102851ddd0e,10320810.0,1242602,2.7,0.0,f,CÁLCULO I,2015,1
c17d96f5826f21ecdedeb56540d6ee0e,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
f0073932c9e8b0752ee731d634454689,10320810.0,1242602,0.0,46.0,f,CÁLCULO I,2015,1
ba02b11a4ffc35a12e16ba6c247c7646,10320810.0,1242602,0.0,32.0,f,CÁLCULO I,2015,1
537992f699ecf55919cc7eb861a2f198,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
a44d35b269e181e64f3c8fbf137b25eb,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
7187470af2d6d949c85febb6a4258ae9,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
fcff40767f0f55425c36c7dd6d4a3ace,10320810.0,1242602,4.3,0.0,f,CÁLCULO I,2015,1
daa98d44d5762c5b3812d27a3dae45f1,10320810.0,1242602,0.7,0.0,f,CÁLCULO I,2015,1
d61fad3b68345b53959534818ea1a9b7,10320810.0,1242602,0.7,0.0,f,CÁLCULO I,2015,1
596cb122b574f93e18445cc22ea3f61e,10320810.0,1242602,0.0,42.0,f,CÁLCULO I,2015,1
0b3d7f76a836558a4915cbc5e79a30c2,10320810.0,1242602,3.8,0.0,f,CÁLCULO I,2015,1
6c587c91a054681613885a44f4bbdaf6,10320810.0,1242602,3.3,0.0,f,CÁLCULO I,2015,1
cb6b0df9d57be96835f106aa4904adbc,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
4f95787ff326a057d663b8329fed5fa4,10320810.0,1242602,0.0,44.0,f,CÁLCULO I,2015,1
97eeeeb81ab526c8936e0def1e7540c1,10320810.0,1242602,1.7,0.0,f,CÁLCULO I,2015,1
37e1bbca9fd7511f9e67979487b2fabd,10320810.0,1242602,1.3,0.0,f,CÁLCULO I,2015,1
797e053c6973ff6bbbe23888f6a4eb73,10320810.0,1242602,8.7,0.0,f,CÁLCULO I,2015,1
ef666b93ff12938be6eb12227001ff04,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
74620b4149f41d3ee42335aa8918a48a,10320810.0,1242602,6.7,0.0,t,CÁLCULO I,2015,1
74620b4149f41d3ee42335aa8918a48a,10320810.0,1242602,6.7,0.0,f,CÁLCULO I,2015,1
034a1bd35a241400cec8a2268261f8a0,10320810.0,1242602,0.7,0.0,f,CÁLCULO I,2015,1
c74b9117d35940682ecf37aa1cf3a08d,10320810.0,1242602,3.5,0.0,f,CÁLCULO I,2015,1
fbc5f861aacf07f8af2ce81e127793a4,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
3cb61af346295e729afd9843f66ac546,10320810.0,1242602,0.0,34.0,f,CÁLCULO I,2015,1
251d2e694ff4bf253bba2ee6446b51c9,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
ae8bb5f2600aa9d51eedf5bb8beedd0e,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
4bbc9176cb8e1c3cf435bb3bab7e926b,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
9b545286828091539e765214aeef5546,10320810.0,1242602,5.0,0.0,f,CÁLCULO I,2015,1
6872520b71e1201c47155d55325ded0f,10320810.0,1242602,0.0,0.0,f,CÁLCULO I,2015,1
2a9590c18fa91de4bca5d292430ecb0a,10320810.0,1242602,0.0,32.0,f,CÁLCULO I,2015,1
5f11ef3327d0a4a7dd0ad2634b3238f9,10320810.0,1242602,4.2,0.0,f,CÁLCULO I,2015,1
4dd764ff30ca9db7e658c1ad4857979c,10320810.0,1242602,4.8,0.0,f,CÁLCULO I,2015,1
ee0a2c9123e45d2e9e670bc8d39da324,10320810.0,1242602,9.2,0.0,f,CÁLCULO I,2015,1
cc4746acf2128c14bc833524b439773d,10320810.0,1242602,7.2,0.0,f,CÁLCULO I,2015,1
cc4746acf2128c14bc833524b439773d,10320810.0,1242602,7.2,0.0,t,CÁLCULO I,2015,1
9897eefc366f1f546e5340390c3df0cd,10320810.0,1242289,1.7,38.0,f,QUÍMICA GERAL,2015,1
4eb15d6990e8fa75ea5431b1f2798564,10320810.0,1242289,5.0,10.0,f,QUÍMICA GERAL,2015,1
e163e6402c5a3cc15383a6810ca47fab,10320810.0,1242289,0.0,60.0,f,QUÍMICA GERAL,2015,1
d0f9c1f62fb8f839cf8164fb9f09eda5,10320810.0,1242289,0.0,62.0,f,QUÍMICA GERAL,2015,1
6b20b68b4b1bb2f2d44a8a553f2b1c79,10320810.0,1242289,0.0,58.0,f,QUÍMICA GERAL,2015,1
8006437036a25ae73735f1652c447f48,10320810.0,1242289,0.0,64.0,f,QUÍMICA GERAL,2015,1
1f28ca81530cdc8cc0c590fab7874d41,10320810.0,1242289,0.8,18.0,f,QUÍMICA GERAL,2015,1
28712cd653dc653b2727e35bc529d6aa,10320810.0,1242289,5.6,2.0,f,QUÍMICA GERAL,2015,1
5c881692a4d8e50d3ebd3df4b0481664,10320810.0,1242289,3.0,2.0,f,QUÍMICA GERAL,2015,1
00384b293281e424892096e163349b8c,10320810.0,1242289,7.5,8.0,f,QUÍMICA GERAL,2015,1
acb6977e5cfdab45bbc009a281abd49d,10320810.0,1242289,6.4,0.0,f,QUÍMICA GERAL,2015,1
25498a2ee0d5fa062e181d92fef57d06,10320810.0,1242289,5.7,6.0,f,QUÍMICA GERAL,2015,1
07bd976bd438e52ef93676a9c3f09b53,10320810.0,1242289,1.5,18.0,f,QUÍMICA GERAL,2015,1
5a83265263b4d2fdc9311f45349fd7c4,10320810.0,1242289,0.9,32.0,f,QUÍMICA GERAL,2015,1
acede6b027a0abbdf63d63f617330a90,10320810.0,1242289,8.1,4.0,f,QUÍMICA GERAL,2015,1
034674167a5688ebdd28a2bda2a707ab,10320810.0,1242289,0.5,18.0,f,QUÍMICA GERAL,2015,1
d1767e95b12bf9d41d1f8c1c75c2c05b,10320810.0,1242289,4.4,2.0,f,QUÍMICA GERAL,2015,1
8d6d83bc94c2f23f4d292c1220d37f97,10320810.0,1242289,2.2,18.0,f,QUÍMICA GERAL,2015,1
14acbe97ed3f5e0c32de0f02f2023d01,10320810.0,1242289,2.2,10.0,f,QUÍMICA GERAL,2015,1
84b994182d3e90a9793606a297ffd37f,10320810.0,1242289,1.5,14.0,f,QUÍMICA GERAL,2015,1
451d5a9116847b282ab4f2be6d8bd2a6,10320810.0,1242289,1.2,26.0,f,QUÍMICA GERAL,2015,1
c1fed20ade974eb4ac1d57b9ce661dae,10320810.0,1242289,4.2,10.0,f,QUÍMICA GERAL,2015,1
27f432562c1806fe86b070f66a6a0633,10320810.0,1242246,0.0,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
c7b1080e89ac5b72410e63da19af4098,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
d5986d7ca63fc1a0c90d2343504d2f1e,10320810.0,1242246,0.7,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
c71b79d161d5dd3a6aac2ef224f97122,10320810.0,1242246,1.0,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
69fba037e2009fcaaa7fbdf1e6241608,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
ad2094e3745cc83b2da2f3283d045489,10320810.0,1242246,0.0,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
dda4e8b5996e3a008665a0fd7d56e2ac,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
88ea427f391ffac3f09ae766c342f5a6,10320810.0,1242246,1.1,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
90152c5cb006e53abd747a70df9014c6,10320810.0,1242246,1.8,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
ce210bb803de638ab805a77bddc1a456,10320810.0,1242246,3.0,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
ce210bb803de638ab805a77bddc1a456,10320810.0,1242246,3.0,0.0,t,VETORES E GEOMETRIA ANALÍTICA,2015,1
5b4b0f73dfddef54779bdcc0ef1c52cc,10320810.0,1242246,0.3,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
3c2d63dfb6bd2181a57d26628bf849eb,10320810.0,1242246,0.3,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
86064d770da2762e42605e447d8b20d1,10320810.0,1242246,0.2,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
9a6adc4c978661aa4308d50e6d706d6c,10320810.0,1242246,1.7,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
880e9f35faaddaa9b5368c2bb7be899c,10320810.0,1242246,0.2,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
228ad27171b5570eab5d9f820cd66913,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
35730ce2219612b601bc94818ea4ede1,10320810.0,1242246,7.0,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
5959f3848081a480a5d0811935c98881,10320810.0,1242246,0.0,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
84a64c43b6093611c46a0bb4917bbe77,10320810.0,1242246,1.3,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
0d376b2c3460e2d8332cf9d7c2489baa,10320810.0,1242246,0.8,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
fe4aa453d1ae64b42250437f38559999,10320810.0,1242246,4.3,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
fe4aa453d1ae64b42250437f38559999,10320810.0,1242246,4.3,0.0,t,VETORES E GEOMETRIA ANALÍTICA,2015,1
c93ef94d20d882493921f47020d04d8c,10320810.0,1242246,0.1,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
9f080eb7d474b2f27e9b16c5eeba3b8c,10320810.0,1242246,3.1,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
4f918bc31d89ee2ee8ea4e5c6eb8310e,10320810.0,1242246,5.7,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
4f918bc31d89ee2ee8ea4e5c6eb8310e,10320810.0,1242246,5.7,0.0,t,VETORES E GEOMETRIA ANALÍTICA,2015,1
364ed21cc21a3d851cbfd57a9da30a0f,10320810.0,1242246,1.1,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
f5aba3c9592542a087fa1f4fc0d50e1e,10320810.0,1242246,0.5,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
294b0de67c240c12ac3f728923a1b1a4,10320810.0,1242246,5.0,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
294b0de67c240c12ac3f728923a1b1a4,10320810.0,1242246,5.0,0.0,t,VETORES E GEOMETRIA ANALÍTICA,2015,1
7cfad51d88afefd7b46efe892271a5b0,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
c17d96f5826f21ecdedeb56540d6ee0e,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
2421f9ce63b71f2458cef3183c2f2212,10320810.0,1242246,0.6,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
5db735746e90aeeb26cb081b8769a905,10320810.0,1242246,2.1,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
7a360e8fae799d39bdcc132d3d1c0109,10320810.0,1242246,0.2,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
3f80553a4c767e30ec9c3f676f205efe,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
56b56990c8a388c3c7f18fad7347c05d,10320810.0,1242246,1.8,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
117c84af0c35218057a2f2f7357e14e8,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
02473b69880d3947c6081ee6d69f6b26,10320810.0,1242246,1.6,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
daa98d44d5762c5b3812d27a3dae45f1,10320810.0,1242246,2.2,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
f0a49e6dbab498d6e1550178f27e586a,10320810.0,1242246,3.3,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
acf0d11dea9232c3cc383d09cabeab49,10320810.0,1242246,1.3,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
7511ed528f9397235a75ff7f8bde87a6,10320810.0,1242246,0.0,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
40579373873f71ca622da53237d31aba,10320810.0,1242246,0.7,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
d5236636d43cb234ef2b929de42974a1,10320810.0,1242246,0.1,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
5139f3f6848e9cd45aef1102df018afc,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
3bc0f63f19748c5e8ff8d720b455c16a,10320810.0,1242246,4.0,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
b2dc6854ca75dc776e4eab29c3f57d9e,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
f7ec72b1476d53934d79abfa2ad825f1,10320810.0,1242246,0.0,30.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
378e5d31bd6640ae9613d7eece11609d,10320810.0,1242246,1.3,0.0,f,VETORES E GEOMETRIA ANALÍTICA,2015,1
67a850f4542904b8cc0ea8b821ec4bd1,10320810.0,1242585,1.1,0.0,f,CÁLCULO I,2015,1
bc5747f34e34ad0ec959ef9d6b7ba5db,10320810.0,1242585,0.0,0.0,f,CÁLCULO I,2015,1
9772c149bd73a06d3491a55ca49855bc,10320810.0,1242585,1.4,0.0,f,CÁLCULO I,2015,1
71d3a58ec8c9df656ed01ccaeb7fb0d7,10320810.0,1242585,0.0,0.0,f,CÁLCULO I,2015,1
efa2d0f5a7b1b543a8d654919ce9fe43,10320810.0,1242585,9.0,0.0,f,CÁLCULO I,2015,1
86064d770da2762e42605e447d8b20d1,10320810.0,1242585,0.6,0.0,f,CÁLCULO I,2015,1
966f1c492934e83aa4159824a1e7b507,10320810.0,1242585,1.8,0.0,f,CÁLCULO I,2015,1
459f071362203e2a7d2bf6dd777580d4,10320810.0,1242585,3.9,0.0,f,CÁLCULO I,2015,1
459f071362203e2a7d2bf6dd777580d4,10320810.0,1242585,3.9,0.0,t,CÁLCULO I,2015,1
c2f9e47721895f39ab88a1414ccb9630,10320810.0,1242585,9.1,0.0,f,CÁLCULO I,2015,1
a8f22f5ced9f7697b3ae86f899594d72,10320810.0,1242585,5.0,0.0,f,CÁLCULO I,2015,1
a8f22f5ced9f7697b3ae86f899594d72,10320810.0,1242585,5.0,0.0,t,CÁLCULO I,2015,1
d2dfb6406691d1130052bafd8e1ddca2,10320810.0,1242585,6.0,0.0,f,CÁLCULO I,2015,1
6efbf8793dc5ed74b9de5d959ce91597,10320810.0,1242585,10.0,0.0,f,CÁLCULO I,2015,1
2f22bab6be59f0bd074d61945455c67e,10320810.0,1242585,7.3,0.0,f,CÁLCULO I,2015,1
651bd399eeaa495891e995589019f9fb,10320810.0,1242585,2.4,0.0,f,CÁLCULO I,2015,1
54c638989c2444abbbbfe98fa078915d,10320810.0,1242585,5.3,0.0,f,CÁLCULO I,2015,1
6148482a3bc488a0c864d0f2fdd558fc,10320810.0,1242585,3.7,0.0,f,CÁLCULO I,2015,1
f6583697a09b47b512e75ab6a83c2950,10320810.0,1242585,8.3,0.0,f,CÁLCULO I,2015,1
bcc1eb3ee75fe66e8c3599f43d72d96d,10320810.0,1242585,7.1,0.0,f,CÁLCULO I,2015,1
25dd0216691e1644cfb19c0bfb7ff8b3,10320810.0,1242585,5.3,0.0,f,CÁLCULO I,2015,1
25dd0216691e1644cfb19c0bfb7ff8b3,10320810.0,1242585,5.3,0.0,t,CÁLCULO I,2015,1
f5b8e5a1481e8c3f141dd48d34b53ad9,10320810.0,1242585,7.9,0.0,f,CÁLCULO I,2015,1
9692245086fc1a3559a9c6db530e9433,10320810.0,1242585,0.0,0.0,f,CÁLCULO I,2015,1
55382f57f71db606836181845b316adb,10320810.0,1242585,0.0,0.0,f,CÁLCULO I,2015,1
17fa43824de975e491452914e7955e65,10320810.0,1242585,0.4,0.0,f,CÁLCULO I,2015,1
27c4ac8a1a53153d6b6e553adbd62808,10320810.0,1242585,0.7,0.0,f,CÁLCULO I,2015,1
60c41c2d477f67ae457465dd8124b75d,10320810.0,1242585,0.3,0.0,f,CÁLCULO I,2015,1
0cc3db6ed32ab41d5af68ed07dab18e1,10320810.0,1242585,1.2,0.0,f,CÁLCULO I,2015,1
d9b7cd0b533fa0a7c3ea603a604f0942,10320810.0,1242585,1.1,0.0,f,CÁLCULO I,2015,1
696b409f22d0b2da27b0d9174ea932e0,10320810.0,1242585,5.4,0.0,t,CÁLCULO I,2015,1
696b409f22d0b2da27b0d9174ea932e0,10320810.0,1242585,5.4,0.0,f,CÁLCULO I,2015,1
ccdb15cb5472dce2d7e290ff60d5bfc9,10320810.0,1242585,0.0,0.0,f,CÁLCULO I,2015,1
cd2c263931fedb76848ca64326c1d0ba,10320810.0,1242585,0.0,0.0,f,CÁLCULO I,2015,1
05804cb20349794fcecd390bb800e74b,10320810.0,1242585,3.1,0.0,f,CÁLCULO I,2015,1
05804cb20349794fcecd390bb800e74b,10320810.0,1242585,3.1,0.0,t,CÁLCULO I,2015,1
dda4e8b5996e3a008665a0fd7d56e2ac,10320810.0,1242585,0.0,0.0,f,CÁLCULO I,2015,1
0e326010fc33d9def7b6cfa0c72688f2,10320810.0,1242585,0.0,0.0,f,CÁLCULO I,2015,1
82898710e41ce3e4fc79d6008a52f463,10320810.0,1242585,0.4,0.0,f,CÁLCULO I,2015,1
b3f1bbd1657ba75df7daa2e41dc94f9c,10320810.0,1242585,1.6,0.0,f,CÁLCULO I,2015,1
1454af247e2b05c17842495c6c80111c,10320810.0,1242585,7.3,0.0,f,CÁLCULO I,2015,1
55697526679c0ed0f2e4fbef04a54be3,10320810.0,1242585,0.7,0.0,f,CÁLCULO I,2015,1
3c2d63dfb6bd2181a57d26628bf849eb,10320810.0,1242585,2.5,0.0,f,CÁLCULO I,2015,1
0bed137d32aa677a7ca894d3962e82f6,10320810.0,1242585,2.1,0.0,f,CÁLCULO I,2015,1
45d593646123e7802e8cc75c1ad892d6,10320810.0,1242585,2.4,0.0,f,CÁLCULO I,2015,1
a5e383674984ac5b7d3b2ad6b3b811f7,10320810.0,1242585,0.0,0.0,f,CÁLCULO I,2015,1
880e9f35faaddaa9b5368c2bb7be899c,10320810.0,1242585,0.5,0.0,f,CÁLCULO I,2015,1
